Tipo	ID	Tema	Título	PalClv	Autores	Resumen
cartel	ID:326 	Ecología Funcional	FACTORES DE LA DIVERSIDAD FUNCIONAL DE LOS PEQUEÑOS MAMÍFEROS DE DOS SELVAS TROPICALES SECAS ADYACENTES EN EL OESTE DE MÉXICO  	Diversidad Funcional, pequeños mamíferos, selva baja caducifolia, selva mediana subperenifolia, riqueza funcional, cambio climático, precipitación 	EdgardDavidMasonRomo,ArielFarías,FabiánJaksic,GerardoJorgeCeballosGonzález	Conocer las causas de la biodiversidad (taxonómica y funcional) es un objetivo principal de la ecología. Las comunidades pueden estar definidas por factores como: el clima, las interacciones y el azar. La diversidad funcional ha sido más estudiada en plantas que en animales y existen muy pocos trabajos sobre la diversidad funcional de los mamíferos, la mayoría de éstos son en zonas templadas. Entender los factores que determinan la riqueza, estructura y diversidad funcional de los pequeños mamíferos de las selvas tropicales es importante debido a que, parte de, su estructura, funcionamiento y estabilidad depende de la existencia e interacciones de los pequeños mamíferos que habitan en ellas. Esto es particularmente importante para México porque >70% de sus mamíferos endémicos son roedores y la mayoría habitan sus selvas tropicales. Éste es el primer trabajo de largo plazo sobre los factores que determinan la riqueza y diversidad funcional de los pequeños mamíferos de dos selvas tropicales, contiguas, en el mundo. En este trabajo se encontró que la precipitación es el principal factor para la riqueza y la diversidad funcional en ambos ambientes, siendo más importante en la selva baja que en la selva mediana. La mayor severidad ambiental de la selva baja caducifolia causa que sea dominada, casi completamente, por una especie, mientras que la selva mediana subperenifolia tiene una mayor diversidad funcional. Esta diferencia es más notoria en la abundancia, pues usando la biomasa de los pequeños mamíferos ambos ambientes son funcionalmente parecidos, teniendo oscilaciones más fuertes la selva baja. Saber que la lluvia es el principal factor para la riqueza y diversidad funcional de las comunidades de pequeños mamíferos de las selvas secas de México permite comprender los efectos diferenciales de los cambios climáticos en éstos, algunos de los hábitats más amenazados del mundo.
cartel	ID:327 	Ecología Funcional	EFICIENCIA FOTOSINTÉTICA DE ARIOCARPUS KOTSCHOUBEYANUS EN ESPACIOS ABIERTOS Y BAJO DOSEL  	Ariocarpus kotschoubeyanus, Cactaceae, ecofisiología, plantas nodriza, estrés ambiental. 	ErikaArroyoPérez,JoelDavidFloresRivas,ClaudiaGonzálezSalvatierra,CeciliaLJiménezSierra	Ariocarpus kotschoubeyanus (Lem.) K. Schum., es una cactácea endémica de México, sujeta a protección especial (NOM-059-SEMARNAT- 2010), catalogada como especie casi amenazada (IUCN) e incluida en el Apéndice I de CITES. Esta especie tiene una distribución agregada y se encuentra en suelos con baja cobertura vegetal, expuesta a alta tasas de radiación solar y a temperaturas extremas, sin embargo, se desconocen los mecanismos que le permiten tolerar dichas condiciones. El objetivo de este trabajo fue determinar la eficiencia fotosintética (?PSII) y la tasa de trasporte de electrones de los individuos de A. kotschoubeyanus bajo dos condiciones: espacios abiertos y bajo el dosel, a lo largo de un año considerando cada una de las estaciones. La eficiencia fotosintética (?PSII) fue evaluada con la ayuda de un fluorómetro portátil (Modelo-PAM; H. Walz, Effeltrich, Alemania) a través de mediciones de la tolerancia a la luz en seis individuos bajo dosel y seis en espacios abiertos y al mismo tiempo se registraron las condiciones microambientales de luz y temperatura. La eficiencia fotosintética fue mayor bajo nodrizas que en espacios abiertos en la primavera (F = 8.74; P < 0.001), pero no en las demás estaciones del año (P > 0.05). En cuanto a la tasa de electrones máxima, no se encontraron diferencias significativas entre microambientes, ni entre las estaciones del año (P > 0.05). Con respecto a la luz, el flujo de fotones fotosintéticos fue menor bajo nodrizas que en espacios abiertos tanto en otoño (F = 45.0; P < 0.00001) como en primavera (F = 402.98; P < 0.00001) y verano (F = 437.54; P < 0.00001). Los resultados indican con excepción de la primavera las plantas no se ven afectadas al estar en espacios abiertos, lo cual explica la presencia de individuos de A. kotschoubeyanus en espacios abiertos.
cartel	ID:331 	Ecología Funcional	IMPACTO DEL PASTOREO EN LA CONTRIBUCIÓN DE CARBONO ORGÁNICO AL SUELO POR LAS BIOCOSTRAS EN PASTIZALES DE MÉXICO  	biocostras, pastoreo, isótopós estables, pastizal , carbono, suelo 	DodyMoralesSánchez,DodyMoralesSánchez,ElisabethHuberSannwald,DavidRSmart,JoséTulioArredondoMoreno,JoséLuisFloresFlores	Los pastizales semiáridos son importantes almacenes de carbono orgánico de suelo (COS). En este bioma, los líquenes y las cianobacterias colonizan como biocostras del suelo (BSs) los interespacios entre las gramíneas C4. Las BSs asimilan CO2 y contribuyen potencialmente al almacenamiento de COS en los pastizales. En México el sobrepastoreo por ganado ha modificado la cobertura, composición y funcionamiento de las BSs. El objetivo del estudio fue examinar el efecto de distintos tipos de pastoreo en la aportación de COS por cianobacterias y líquenes. En noviembre 2012, se colectaron muestras de BSs y suelo asociado en tres profundidades hasta 3.0 cm en un pastizal abierto de gramíneas C4 en Ojuelos, Jalisco, México. Mediante información de delta13C de BSs y gramíneas C4 se calculó la fracción de COS proveniente de BSs en las diferentes profundidades. Cuando comparamos dos especies de líquenes en el pastoreo intensivo, observamos que Acarospora socialis aportó más COS que Diploschistes diacapsis en las distintas profundidades. En el pastoreo estacional la contribución de COS por A. socialis y Acarospora schleicheri no difirió y fue mayor que la contribución de Acarospora obpallens y D. diacapsis, las cuales aportaron COS de manera similar en todas las profundidades. En el pastoreo moderado, la fracción de COS aportada por las cianobacterias fue mayor que la especie de liquen Psora icterica en las distintas profundidades. Finalmente en la exclusión de pastoreo, las cianobacterias aportaron más COS en la primera profundidad que la especie de liquen D. diacapsis. Nuestros resultados sugieren que el efecto del tipo de pastoreo depende de cada grupo/especie de las BSs. Las BSs son importantes en la distribución espacio-temporal de COS en los pastizales semiáridos de México, por lo que un pastoreo que favorece la riqueza de BSs podría aumentar potencialmente el almacenamiento de COS en estos ecosistemas.
cartel	ID:8011 	Ecología Funcional Congreso Mexicano	LONGITUD DE NERVADURAS Y DENSIDAD DE ESTOMAS EN NUEVE ESPECIES DEL GÉNERO QUERCUS  	Quercus, densidad de estomas, intercambio de gases, disponibilidad de agua, cuenca de Cuitzeo. 	AnaIsabelMojicaMoreno,FernandoPinedaGarcía,AlbertoKenOyamaNakagawa	El intercambio de gases puede ser afectado principalmente por la disponibilidad de agua y por la forma como están construidas las hojas. En el presente estudio se evaluó el tamaño y densidad de estomas, la longitud de nervaduras, así como la tasa fotosintética, conductancia estomática, tasa de transpiración y eficiencia de uso de agua, en nueve especies del genero Quercus. Dichas especies se distribuyen en ambientes que difieren en la disponibilidad de agua en el suelo dentro de la cuenca de Cuitzeo, Michoacán. En particular, se evaluó i) si existe diferenciación en estos atributos entre las especies, y ii) se exploró la relación que existe entre los atributos morfológicos y fisiológicos de la hoja. Se detectó que existen diferencias entre las nueve especies en los seis atributos analizados. Sin embargo, no cambiaron de manera direccional a lo largo del gradiente hídrico, por lo que se cree que las diferencias en los patrones de densidad y tamaño de estomas así como de la longitud de las nervaduras es independiente a factores ambientales. Así mismo, se encontró una relación negativa entre la densidad y el tamaño de los estomas, es decir, especies con un mayor número de estomas tienen los estomas de menor tamaño y viceversa. En cuanto al intercambio de gases no se encontró relación con los atributos estructurales de la hoja (estomas y venación). Por lo tanto, se concluye que la capacidad fotosintética de las plantas estudiadas está determinada por otros factores bioquímicos como la estructura y composición del aparato fotosintético tales como, la densidad de orgánulos especializados (cloroplastos), y de pigmentos fotosintéticos (clorofila y carotenoides) y no por la densidad estomática como se creía.
cartel	ID:159 	Ecología de la Conducta	EFECTO DE LA DENSIDAD FLORAL SOBRE EL COMPORTAMIENTO DE FORRAJEO DE CAMPSOMERIS HESTERAE (HYMENOPTERA: SCOLIIDAE)  	Avispa, Dirección de vuelo, Permanencia en el parche, Número de flores visitadas, Tithonia 	JoséManuelSevenelloMontagner,DulceMaríaFigueroaCastro	Diversos estudios sobre el efecto de la densidad floral sobre el comportamiento de forrajeo de las abejas han encontrado que vuelan en línea recta, y vuelan de una flor a la siguiente más cercana. Poco se sabe sobre el comportamiento de forrajeo de otros visitadores florales comúnes. En este trabajo se analiza el efecto de la densidad floral sobre el comportamiento de forrajeo de Campsomeris hesterae. Se realizaron grabaciones de la actividad de la avispa en dos parches de Tithonia diversifolia (Asteraceae) con densidad floral contrastante en Chipilo, Puebla. Para cada parche floral se determinó el ángulo de salida, el tiempo de forrajeo en cada cabezuela floral y en cada parche, el ángulo de vuelo al llegar al borde y el número de cabezuelas que visitó cada avispa en un solo vuelo. No se encontró un efecto significativo de la densidad floral sobre el número de cabezuelas visitadas (5.11 ± 3.75s), ni sobre el ángulo de salida (11 ± 1°) de las avispas. El tiempo de forrajeo por cabezuela (26.9 ± 3.5s vs. 4.1 ± 0.5s) y por parche (171 ± 152.8s vs. 53.2 ± 30.6s) fueron significativamente mayores en el parche denso. Al llegar al borde del parche denso, las avispas regresan a él (139.49 ± 0.8°) mientras que en el parche de baja densidad deciden abandonarlo (349.41±0.3°). Al igual que las abejas, las avispas forrajean más tiempo en cada cabezuela floral, y en los parches con mayor densidad, indicando que prefieren los sitios con mayor oferta de recompensas. El ángulo de salida de las avispas difiere del de las abejas en el parche denso, al ser más dirigido y no azaroso; probablemente por la menor capacidad de memorización que tienen las avispas y porque un forrajeo hacia adelante evita las re-visitas y maximiza la obtención de recompensa.
cartel	ID:236 	Ecología de la Conducta	COMPETENCIA INTRAESPECÍFICA DE LA OOTECA EN HEMBRAS DE PARDOSA SP. (LYCOSIDAE)  	Pardosa, ooteca, adecuación, reconocimiento de progenie, 	EmmanuelGonzálezSánchez,JessicaJuárezSandoval	Dentro del género Pardosa se han reportado casos de la pérdida de la ooteca ya sea accidentalmente, por la huida de depredadores o al encuentro con otra hembra de menor, mayor o igual tamaño. Esto faculta la adopción del saco de otra araña, para mantener su adecuación a nivel de especie. Los objetivos del presente trabajo son determinar si el tamaño de la hembra incide en el tiempo de captura de la ooteca en el encuentro; así como estimar si el reconocimiento por la hembra de su progenie influye en el tiempo de captura. Para ello se colectaron 34 hembras en el Bosque de Encino en la Reserva Estatal Flor del Bosque, Puebla. Los 45 experimentos se dividieron en 2 secciones: La primera consistía en la competencia entre hembras de diferente tamaño con una ooteca externa (15 hembras) y la segunda en la competencia entre hembras con saco propio (15 hembras) a las cuales se les colocó el saco de la araña de menor tamaño y posteriormente el saco fue cambiado por el de la araña de mayor tamaño (15 hembras). En cada experimento se registra el tiempo que empleaban las arañas en recuperar la ooteca propia o ajena. El tamaño de la araña influye en la captura del saco propio o ajeno lo cual fue definido por una prueba binomial de un extremo (P=0.0057) siendo favorecidas las arañas de mayor tamaño. No se encontraron diferencias significativas en el reconocimiento del saco independientemente del tamaño ni en el tiempo de captura. En conclusión las arañas de mayor tamaño tienen más posibilidad de recuperar el saco sin importar si este es suyo o no, ni el tamaño del mismo, favoreciendo así la adecuación colectiva de la especie.
cartel	ID:276 	Ecología de la Conducta	EFECTO DE LA RESIDENCIA TERRITORIAL EN LA ASIMETRÍA DE CONTIENDAS DEL ZAFIRO OREJA- BLANCA (HYLOCHARIS LEUCOTIS)  	Territorialidad, asimetría de contiendas, colibríes, Salvia elegans, forrajeo 	VerónicaMendiolaIslas,CarlosAlbertoLaraRodríguez,PabloCorcueraMartínezdelRío	En un contexto territorial usualmente se presentan dos roles: residente e intruso. Los dueños de territorios usualmente derrotan a los intrusos, y la teoría evolutiva del juego sustenta esta regla en el supuesto de que los contendientes territoriales pueden usar información con respecto a su propio papel o desempeño como una señal arbitraria que determina el resultado de la contienda (conocida como hipótesis de asimetría no correlacionada). Los colibríes han sido un grupo utilizado como modelo para el estudio de comportamiento territorial debido a su especializado hábito de la nectarivoría. Sin embargo, la evaluación de la asimetría no correlacionada no ha sido explorada en este grupo. El objetivo de este trabajo fue evaluar observacionalmente el resultado de las contiendas, con respecto al residente, en territorios establecidos por el Zafiro oreja- blanca durante una temporada invernal (2014-2015) en el Parque Nacional El Chico, Hidalgo. Veinte territorios establecidos en parches florales de Salvia elegans fueron seguidos durante días consecutivos en las horas de mayor actividad, registrándose el comportamiento territorial del residente (vocalizaciones, despliegues de gorguera y persecuciones) frente a los intrusos. De forma simultánea se caracterizó la calidad de cada territorio (número de flores, y producción de energía). Aunque territorios que tuvieron más flores y mayor producción energética diaria recibieron más intrusos a lo largo de las observaciones, en todos los territorios los colibríes residentes ganaron la totalidad de contiendas contra intrusos intraespecíficos y conespecíficos de tamaño similar (Archilochus colubris y Selasphorus platycercus). Sin embargo, al enfrentar intrusos de mayor talla (Eugenes fulgens y Colibrí thalassinus), las contiendas fueron largas y no evitaron el uso de flores en el territorio. Los datos obtenidos sugieren que la asimetria no correlacionada explica inicialmente el resultado de las contiendas, pero que aspectos relacionados con diferencias en la talla de residentes e intrusos deben ser consideradas.
cartel	ID:42 	Ecología de Poblaciones	DISTRIBUCIÓN DEL ORDEN COMMELINALES EN EL ESTADO DE AGUASCALIENTES, MÉXICO  	Commelinaceae, Pontederiaceae, Aguascalientes, Flora, Distribución. 	FlorenciaCabreraManuel,MaElenaSiqueirosDelgado,JacquelineCejaRomero,JoaquínSosaRamírez	En Aguascalientes las Monocotiledóneas están escasamente estudiadas y aún quedan otros grupos que necesitan ser explorados, entre ellos el orden Commelinales del que solo las familias Commelinaceae y Pontederiaceae están representadas en el Estado. García et al. (1999) mencionan 11 especies de Commelinaceae y 4 de Pontederiaceae para Aguascalientes. La familia Commelinaceae se encuentra distribuida en un amplio rango de hábitats, desde selva tropical hasta pastizales y matorrales semiáridos, y desde nivel del mar hasta los 3,800 m de altura en el Neotrópico. La familia Pontederiaceae por otro lado, la mayoría de sus especies son acuáticas habitan cuerpos de agua dulce tanto temporales como permanentes (APWeb, 1012). Los recursos naturales de la entidad se encuentran en un estado preocupante de conservación, por lo que es importante llevar a cabo estudios florísticos y ecológicos que permitan determinar con qué recursos contamos actualmente, donde se localizan y en qué condiciones se encuentran. Por ello, el objetivo del presente estudio es determinar la distribución y situación actual del orden Commelinales en el estado de Aguascalientes, México. Se realizaron salidas de campo una vez por semana a los 11 municipios del Estado y se tomaron los datos de campo correspondientes. Se elaborarán mapas de distribución con el programa ArcGis .3. Hasta el momento se han realizado 47 salidas y 130 puntos de colecta, entre los cuales se han recopilado 148 ejemplares del orden Commelinales. Se han colectado 20 especies, las cuales se distribuyen principalmente en matorral subtropical, pastizales y bosque de encino. Los municipios que presentan una mayor diversidad de especies son Calvillo y San José de Gracia.
cartel	ID:46 	Ecología de Poblaciones	VARIACIÓN DEL TAMAÑO Y PESO DE LAS SEMILLAS DE ECHINOCACTUS PLATYACANTHUS (CACTACEAE) DE UNA LOCALIDAD  	Cactácea, Echinocactus platyacanthus, Semilla, Morfometría 	RosaYazminUribeSalazar,MariaLoraineMatiasPalafox,CeciliaLJiménezSierra	Se ha postulado que la variación del tamaño de las semillas es un factor importante en la germinación y la sobrevivencia de las plántulas. Con la finalidad de conocer la variación del tamaño intra-específica de las semillas de E. platyacanthys, se colectaron 31 frutos de una población de Metztitlán (Hgo.) y se determinaron los pesos y dimensiones (Programa Image J) de 60 semillas al azar por fruto (N total = 1,620 semillas). El peso medio fresco de los frutos fue de 3.22g (±0.97DE) con un contenido de humedad del 41.83%. Los frutos contenían de 28 a 285 semillas, con una media de 152 (±59.19DE). El peso total de las semillas por fruto constituyó entre el 11 y 39% del peso seco del mismo (X=29%). El 99.72% de las semillas fueron negras, el resto de menor tamaño y coloración rojiza eran inmaduras. Se observó una correlación positiva entre el tamaño del fruto (diámetro) y su peso seco (r= 0.6815; p<0.0001) y entre el peso seco del fruto y el número de semillas (r=0.7668; p<0.0001). La relación entre el número de semillas/fruto y el peso medio estimado por semilla presenta una tendencia negativa (r= - 0.4259; p<0.0169). El peso de las semillas varió desde 2.1 a 4.6 mg con una media de 3.2 mg (±0.46DE), presentándose una diferencia de más del doble entre las semillas más grandes y las más pequeñas. En lo que respecta al volumen calculado por semilla, este varió de 14.62 a .75 mm3 lo que representa una variación de un 34.19%, con una media de 23.40 mm3 (±4.36DE). Resulta interesante que una variación similar se observa entre las semillas provenientes de un mismo fruto, lo que podría explicar las diferencias en las tasas de germinación y en la adecuación de las plántulas producidas por una misma madre.
cartel	ID:111 	Ecología de Poblaciones	VARIACIÓN PERIÓDICA EN LA DINÁMICA POBLACIONAL DEL PEZ VIVÍPARO POECILIOPSIS GRACILIS  	Dinámica poblacional, variación estacional, análisis de elasticidad, peces dulceacuícolas. 	IreneZapataMorán,JoséJaimeZúñigaVega	La biodiversidad de los ecosistemas de agua dulce es un invaluable recurso natural que es prioritario conocer y proteger. El conocimiento demográfico de las especies de agua dulce es indispensable para proponer estrategias de manejo y conservación. En este  estudio examinamos la dinámica poblacional del pez vivíparo Poeciliopsis gracilis a lo largo de todo un periodo anual usando matrices de proyección poblacional. En particular, utilizamos matrices y elasticidades periódicas debido a que las especies que viven en sistemas de agua dulce en ambientes marcadamente estacionales se ven sometidas a fluctuaciones cíclicas en la temperatura, precipitación, volumen y velocidad de la corriente de agua que pueden modificar sus características demográficas. Los datos fueron obtenidos mediante un experimento de marcaje y recaptura en un tributario del río Papaloapan, en Oaxaca, México. Los resultados revelan que la población se encuentra numéricamente estable. La importancia relativa de las etapas de desarrollo y los distintos procesos demográficos para la tasa de crecimiento poblacional difiere entre las distintas temporadas del año. En la temporada seca y fría la producción de crías tiene la mayor importancia para la población. En la temporada seca y cálida el crecimiento de los jóvenes es la tasa vital que más contribuye al crecimiento poblacional. Finalmente, en la temporada de lluvias la supervivencia de los adultos es el proceso demográfico con mayor importancia demográfica. Estos resultados permiten entender la dinámica de poblaciones de peces de agua dulce en ambientes marcadamente estacionales y además podrían ser útiles para guiar futuras acciones de conservación y manejo.
cartel	ID:118 	Ecología de Poblaciones	POLINIZACIÓN Y MORFOLOGÍA FLORAL DE TRES ESPECIES DE ORQUÍDEAS EN UNA REGIÓN TROPICAL ESTACIONALMENTE SECA  	bosque tropical caducifolio, despliegue floral, éxito de polinización, Orchidaceae, recompensas florales 	YazmínMMirandaMolina,EduardoAPérezGarcía,GuadalupeJudithMárquezGuzmán,OliviaYáñezOrdóñez,EdgarJGonzález,JorgeAMeave	Las orquídeas están involucradas en interacciones complejas planta-polinizador y 60% de sus especies tienen polinizadores específicos. Entre los mecanismos que utilizan las orquídeas para atraer polinizadores destacan el despliegue floral, las recompensas florales y los mecanismos de engaño. Sin embargo, para muchas especies todavía se desconoce el papel relativo de estos factores en el éxito de la polinización. Los objetivos del estudio fueron: (1) evaluar y comparar el éxito de polinización en tres especies de orquídeas de la región de Nizanda, Oaxaca, (2) identificar a sus visitantes florales y polinizadores, y (3) caracterizar su morfología floral. Se monitorearon individuos marcados con flores en antesis y se registraron tres variables del despliegue floral (número de flores abiertas, y número y longitud de las inflorescencias). Además, se evaluó el número de flores con polinios removidos y depositados, el número de frutos producidos, y se recolectaron visitantes florales para su identificación y flores para análisis microestructurales. En todas las especies la remoción de polinios fue mayor que el depósito de éstos. Cyrtopodium macrobulbon, la especie con mayor número de flores, fue la que menos frutos produjo. Las variables del despliegue floral no fueron determinantes en la polinización, pero sí la especie y el año para Clowesia dodsoniana. Los visitantes florales más importantes fueron las abejas, aunque sólo se identificó con precisión que Euglossa sp. es el polinizador de C. dodsoniana. Esta especie fue la que tuvo mayor remoción y depósito de polinios, mientras que Barkeria whartoniana presentó el mayor número de frutos por flor. Las orquídeas estudiadas presentan estructuras aparentemente secretoras de recompensas, aunque en B. whartoniana y C. macrobulbon es probable que sólo sean parte del mecanismo de engaño. Este trabajo proporciona evidencia de polinización limitada en las especies estudiadas, aunque no parece ser el único determinante en la fructificación.
